,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
8529,Turbo Downloader,TOOLS,3.9,-0.13830726817032407,3200000.0,5000000.0,Free,0.0,Everyone,Tools,"July 4, 2018",3.48,4.0.3 and up
8530,Trimble DL,PRODUCTIVITY,4.2,-0.15222776798244833,7900000.0,10000.0,Free,0.0,Everyone,Productivity,"January 12, 2018",1.0.184,4.2 and up
8531,Insave-Download for Instagram,PHOTOGRAPHY,4.3,-0.12457925082383375,5200000.0,1000000.0,Free,0.0,Everyone,Photography,"September 20, 2016",2.1.3,4.0 and up
8532,+Download 4 Instagram Twitter,SOCIAL,4.5,-0.12804213630369665,22000000.0,1000000.0,Free,0.0,Everyone,Social,"August 2, 2018",5.03,4.1 and up
8533,Advanced Download Manager Holo,TOOLS,4.4,-0.14259824799610746,1600000.0,1000000.0,Free,0.0,Everyone,Tools,"July 13, 2016",4.1.9o,4.0 and up
8534,G-Download Manager,TOOLS,4.1,-0.1518266129372486,9400000.0,50000.0,Free,0.0,Everyone,Tools,"May 24, 2018",1.0.81,4.1 and up
8535,Video Downloader,VIDEO_PLAYERS,4.2,-0.11694051521725822,5400000.0,10000000.0,Free,0.0,Everyone,Video Players & Editors,"August 3, 2018",1.0.8,4.4 and up
8536,DL Calculator,SPORTS,4.5,-0.15220138409307793,1100000.0,10000.0,Free,0.0,Everyone,Sports,"September 17, 2015",1.0,2.2 and up
8537,Inst Download - Video & Photo,VIDEO_PLAYERS,4.6,-0.06313297138175711,3300000.0,10000000.0,Free,0.0,Everyone,Video Players & Editors,"December 20, 2017",2.0,4.0 and up
8538,Vuze Torrent Downloader,VIDEO_PLAYERS,4.1,-0.13757751377569322,5500000.0,1000000.0,Free,0.0,Everyone,Video Players & Editors,"March 4, 2016",2.1,2.3.3 and up
8539,IDM Internet Download Manager,PRODUCTIVITY,3.9,-0.15151480333559864,4200000.0,100000.0,Free,0.0,Everyone,Productivity,"October 25, 2016",1.0.4,4.2 and up
8540,TorrDroid - Torrent Downloader,TOOLS,4.7,-0.11655015358134639,10000000.0,1000000.0,Free,0.0,Everyone,Tools,"April 3, 2018",1.5.2,4.1 and up
8541,Download Manager - File & Video,TOOLS,3.9,-0.14704273408731852,5000000.0,1000000.0,Free,0.0,Everyone,Tools,"June 13, 2018",2.7.5,4.2 and up
8542,AndStream - Streaming Download,VIDEO_PLAYERS,4.3,-0.12915745526344471,2900000.0,1000000.0,Free,0.0,Everyone,Video Players & Editors,"March 19, 2017",3.1.8,2.3 and up
8543,DM Me - Chat,SOCIAL,2.9,-0.15225355223796938,30000000.0,10000.0,Free,0.0,Mature 17+,Social,"July 9, 2018",1.0,4.0.3 and up
8544,DM Screen,BOOKS_AND_REFERENCE,4.4,-0.1521378229050493,5400000.0,10000.0,Free,0.0,Everyone 10+,Books & Reference,"January 12, 2018",1.1.10a,4.0 and up
8545,DM for IG 😘 - Image & Video Saver for Instagram,SOCIAL,3.7,-0.15227453942269584,3700000.0,5000.0,Free,0.0,Teen,Social,"March 3, 2018",3.20.3,4.4 and up
8546,DM for WhatsApp,COMMUNICATION,4.4,-0.15229252843817565,2900000.0,5000.0,Free,0.0,Everyone,Communication,"June 3, 2018",0.3.7,4.4 and up
8547,Fifth Edition DM Tools,FAMILY,4.1,-0.15174266419834287,3000000.0,100000.0,Free,0.0,Everyone,Role Playing,"January 19, 2017",1.14b,3.0 and up
8548,DM Talk New,COMMUNICATION,4.3,-0.15230572038286083,4200000.0,5000.0,Free,0.0,Everyone,Communication,"February 7, 2018",3.8.8,2.2 and up
8549,DM airdisk,TOOLS,2.8,-0.1523009233120662,11000000.0,1000.0,Free,0.0,Everyone,Tools,"August 5, 2016",1.7.2,3.0 and up
8550,Diabetes mellitus (DM) from zero to hero,MEDICAL,4.9,-0.15229672587512091,3000000.0,1000.0,Free,0.0,Everyone,Medical,"January 17, 2018",1.0,4.3 and up
8551,Auto DM for Twitter 🔥,SOCIAL,3.4,-0.15228113539503843,6300000.0,1000.0,Free,0.0,Teen,Social,"May 21, 2018",HTTPs,4.1 and up
8552,DM HiDisk,TOOLS,2.8,-0.15227513905654516,20000000.0,5000.0,Free,0.0,Everyone,Tools,"June 7, 2018",1.1.2,4.0.3 and up
8553,DM EVOLUTION,GAME,2.5,-0.15203768405221169,97000000.0,10000.0,Free,0.0,Everyone,Card,"July 23, 2018",2.0.9,4.1 and up
8554,Daily DM,PERSONALIZATION,4.7,-0.15227693795809313,259000.0,1000.0,Free,0.0,Everyone,Personalization,"October 4, 2013",1.0,2.1 and up
8556,DM - The Offical Messaging App,COMMUNICATION,4.3,-0.1523075192844088,11000000.0,10.0,Free,0.0,Teen,Communication,"December 20, 2017",1.3,4.0.3 and up
8557,DM airdisk Pro,TOOLS,3.2,-0.1523009233120662,36000000.0,1000.0,Free,0.0,Everyone,Tools,"September 20, 2017",2.4.0,4.0.3 and up
8558,Convert Coordinates DM to DMS,MAPS_AND_NAVIGATION,4.3,-0.15229852477666891,164000.0,5000.0,Free,0.0,Everyone,Maps & Navigation,"February 3, 2013",1.6,2.2 and up
8559,DM security - Dragon Mobile,TOOLS,3.9,-0.15229132917047697,3000000.0,1000.0,Free,0.0,Everyone,Tools,"April 26, 2017",1.1.1,4.1 and up
8560,DM 24/7,TOOLS,3.6,-0.1523033218474635,16000000.0,1000.0,Free,0.0,Everyone,Tools,"August 1, 2018",2.3,2.3.3 and up
8561,DM Storage (for twitter),SOCIAL,3.2,-0.15230392148131283,458000.0,100.0,Free,0.0,Everyone,Social,"November 26, 2014",1.0,4.1 and up
8562,DM Transfers Dalaman Transfers,TRAVEL_AND_LOCAL,4.2,-0.15227693795809313,245000.0,10000.0,Free,0.0,Everyone,Travel & Local,"February 22, 2014",1.0,2.2 and up
8563,DM Tracker,COMMUNICATION,3.5,-0.1523009233120662,5200000.0,1000.0,Free,0.0,Everyone,Communication,"July 26, 2018",2.0.1,4.3 and up
8564,DM Tuning,SPORTS,3.3,-0.1522691427180519,5700000.0,5000.0,Free,0.0,Everyone,Sports,"April 4, 2018",1.9.1,6.0 and up
8566,DM Magazine,NEWS_AND_MAGAZINES,4.2,-0.1523075192844088,27000000.0,10.0,Free,0.0,Everyone,News & Magazines,"May 11, 2018",1.0,4.1 and up
8567,DM הפקות,PHOTOGRAPHY,4.3,-0.15230632001671016,10000000.0,100.0,Free,0.0,Everyone,Photography,"October 14, 2017",30.0,3.2 and up
8568,DM TrackMan,MAPS_AND_NAVIGATION,4.2,-0.15230152294591554,7800000.0,100.0,Free,0.0,Everyone,Maps & Navigation,"June 26, 2018",2.1.0,4.4 and up
8569,Aster DM Healthcare,MEDICAL,2.4,-0.15228833100123035,8500000.0,5000.0,Free,0.0,Everyone,Medical,"November 21, 2017",1.5,4.0.3 and up
8570,Fake Chat (Direct Message),SOCIAL,4.4,-0.14871871069618725,5900000.0,500000.0,Free,0.0,Everyone,Social,"July 6, 2017",1.4.2,4.1 and up
8572,DM Buddy » Learn Digital Marketing,FAMILY,5.0,-0.15230572038286083,1700000.0,500.0,Free,0.0,Everyone,Education,"July 11, 2017",2.1,4.1 and up
8573,DM Accounting and Payroll,FINANCE,4.3,-0.1523075192844088,92000000.0,100.0,Free,0.0,Everyone,Finance,"September 27, 2017",4.0.30,5.0 and up
8575,DM Collection,SHOPPING,4.3,-0.15230572038286083,1200000.0,100.0,Free,0.0,Everyone,Shopping,"June 25, 2015",1.1,2.2 and up
8576,DM AirDisk HDD,TOOLS,4.2,-0.1523051207490115,33000000.0,100.0,Free,0.0,Everyone,Tools,"July 28, 2018",1.4.6,4.0.3 and up
8577,DM AirDisk NAS,TOOLS,4.2,-0.1523075192844088,35000000.0,50.0,Free,0.0,Everyone,Tools,"July 31, 2018",2.1.4,4.0.3 and up
8579,Otto DM,SOCIAL,4.3,-0.1523075192844088,2400000.0,10.0,Free,0.0,Teen,Social,"March 7, 2018",1.0,4.0 and up
8580,DM Adventure,GAME,4.3,-0.1523075192844088,11000000.0,10.0,Free,0.0,Everyone,Adventure,"June 18, 2018",1.0.4,2.3 and up
8581,Ramdor DM Mobile,BUSINESS,4.25,-0.15230691965055948,23000000.0,100.0,Free,0.0,Everyone,Business,"June 13, 2018",21 - Rel2.0,3.0 and up
8582,Disciple Maker’s (DM) Lab,FAMILY,5.0,-0.15230572038286083,4000000.0,100.0,Free,0.0,Everyone,Education,"August 1, 2018",1.0.5,4.4 and up
8584,DN,NEWS_AND_MAGAZINES,3.3,-0.1522607478441613,17000000.0,10000.0,Free,0.0,Everyone,News & Magazines,"July 2, 2018",3.2.1.258,5.0 and up
8585,DN eAvis,NEWS_AND_MAGAZINES,2.9,-0.15227094161959986,4099999.9999999995,10000.0,Free,0.0,Everyone,News & Magazines,"February 1, 2017",2.0.0,4.1 and up
8586,DN Sync,NEWS_AND_MAGAZINES,4.1,-0.1522739397888465,28000.0,1000.0,Free,0.0,Everyone 10+,News & Magazines,"June 13, 2016",1.15,2.3.3 and up
8587,DN Reader,NEWS_AND_MAGAZINES,4.6,-0.15229672587512091,1800000.0,100.0,Free,0.0,Everyone,News & Magazines,"March 13, 2014",1.0,4.0 and up
8588,DN Managed Mobility App,BUSINESS,4.25,-0.1523075192844088,3400000.0,50.0,Free,0.0,Everyone,Business,"July 13, 2018",2.1.2,5.0 and up
8589,e-DN - den digitala tidningen från Dagens Nyheter,NEWS_AND_MAGAZINES,2.2,-0.1522115778685165,32000000.0,50000.0,Free,0.0,Everyone 10+,News & Magazines,"May 24, 2018",1.3.2,4.4 and up
8591,DN Blog,SOCIAL,5.0,-0.15229552660742227,4200000.0,10.0,Free,0.0,Teen,Social,"July 23, 2018",1.0,4.0 and up
8592,Dagens Nyheter,NEWS_AND_MAGAZINES,2.5,-0.151075271724042,17000000.0,100000.0,Free,0.0,Everyone,News & Magazines,"July 4, 2018",4.2.7,4.4 and up
8593,DN Events,PRODUCTIVITY,4.3,-0.1523051207490115,18000000.0,500.0,Free,0.0,Teen,Productivity,"June 7, 2018",7.17.2.0,5.0 and up
8594,DN.VR,NEWS_AND_MAGAZINES,3.0,-0.15229012990277832,37000000.0,5000.0,Free,0.0,Everyone 10+,News & Magazines,"May 23, 2018",2.1.1,5.0 and up
8595,DN - Diário de Notícias,NEWS_AND_MAGAZINES,3.7,-0.15183141000804323,15000000.0,100000.0,Free,0.0,Everyone,News & Magazines,"July 26, 2018",3.2.7,4.1 and up
8596,DN Employee,FAMILY,5.0,-0.15230691965055948,3800000.0,10.0,Free,0.0,Everyone,Education,"June 25, 2018",1.4,4.4 and up
8597,DN Advanced Service Coder,BUSINESS,4.25,-0.1523075192844088,21000000.0,10.0,Free,0.0,Everyone,Business,"June 1, 2018",1.0.0,4.0 and up
8598,DN Premium Hookah Lounge,BUSINESS,4.25,-0.15230691965055948,4200000.0,50.0,Free,0.0,Everyone,Business,"October 21, 2015",1.0,2.3 and up
8599,PlayMotiv dn edition,BUSINESS,4.25,-0.1523075192844088,28000000.0,500.0,Free,0.0,Everyone,Business,"April 8, 2018",1.0.2,4.1 and up
8601,DN Calculators,FINANCE,5.0,-0.1523003236782169,775000.0,100.0,Free,0.0,Everyone,Finance,"September 5, 2013",1.11,3.0 and up
8602,DN Diamonds,BUSINESS,4.25,-0.1523051207490115,10000000.0,100.0,Free,0.0,Everyone,Business,"July 31, 2018",3.9.17,4.0.3 and up
8603,DN Prasad,FINANCE,4.3,-0.1523075192844088,5900000.0,100.0,Free,0.0,Everyone,Finance,"April 30, 2018",1.1.2,4.0.3 and up
8605,DN Driver,FAMILY,4.3,-0.1523075192844088,7500000.0,5.0,Free,0.0,Everyone,Education,"June 9, 2018",1.0.2,4.1 and up
8606,D.N. College Meerut,FAMILY,4.3,-0.1523075192844088,19000000.0,10.0,Free,0.0,Everyone,Education,"March 26, 2018",1.0.0,4.0 and up
8607,DN Radio FM,NEWS_AND_MAGAZINES,4.2,-0.1523075192844088,3800000.0,10.0,Free,0.0,Teen,News & Magazines,"July 15, 2016",1.1,2.3 and up
8608,Sverige Tidningar,NEWS_AND_MAGAZINES,4.1,-0.15176485065076795,4000000.0,50000.0,Free,0.0,Everyone,News & Magazines,"July 30, 2018",2.2.2.1,4.0 and up
8610,Dragon Nest M,FAMILY,4.6,-0.14518866622519971,62000000.0,100000.0,Free,0.0,Teen,Role Playing,"July 17, 2018",1.2.0,4.3 and up
8612,DN Snacks,BUSINESS,4.25,-0.1523075192844088,7600000.0,1.0,Free,0.0,Everyone,Business,"April 9, 2018",1.0.0,4.0 and up
8613,Guardian Hunter: SuperBrawlRPG,FAMILY,4.5,0.06596699711062837,27000000.0,1000000.0,Free,0.0,Everyone 10+,Role Playing,"August 6, 2018",14.4.4.00,4.1 and up
8614,Sweden Newspapers,NEWS_AND_MAGAZINES,4.2,-0.1523075192844088,2100000.0,0.0,Free,0.0,Everyone,News & Magazines,"July 7, 2018",1.1,4.4 and up
8615,ES Remote,FAMILY,3.3,-0.15188357815293468,15000000.0,100000.0,Free,0.0,Everyone,Entertainment,"November 20, 2014",2.1.1,2.3 and up
8617,Destiny Ninja Shall we date otome games love story,GAME,4.4,-0.14446490816906213,30000000.0,500000.0,Free,0.0,Everyone 10+,Adventure,"April 20, 2018",1.6.2,4.0 and up
8619,CritDice - Dice Roller,FAMILY,4.7,-0.1505625847828675,5300000.0,50000.0,Free,0.0,Everyone,Entertainment,"October 30, 2016",2.0.0,4.1 and up
8620,Cursive Writing Wizard - Handwriting,FAMILY,4.0,-0.15006189051867952,31000000.0,1000000.0,Free,0.0,Everyone,Education;Education,"December 3, 2017",2.5.0,4.0.3 and up
8621,Free Poker Games : Downtown Casino - Texas Holdem,GAME,4.5,-0.15108906330257652,50000000.0,50000.0,Free,0.0,Teen,Card,"June 5, 2018",0.1.27,4.1 and up
8622,WFVS 2018 | WhatApp Full Video Status & Downloader,PRODUCTIVITY,4.3,-0.15195013751020997,22000000.0,50000.0,Free,0.0,Everyone,Productivity,"July 4, 2018",1.3,4.1 and up
8623,Maher EL Mouaikly - Offline,FAMILY,4.6,-0.15220798006542055,2600000.0,10000.0,Free,0.0,Everyone,Entertainment,"May 24, 2017",1.1.0,3.1 and up
8624,Darkness Rises,FAMILY,4.7,0.12140974245324397,86000000.0,5000000.0,Free,0.0,Teen,Role Playing,"July 24, 2018",1.2.0,4.4 and up
8625,NARUTO X BORUTO NINJA VOLTAGE,GAME,4.4,0.008031573856360795,71000000.0,5000000.0,Free,0.0,Everyone 10+,Action,"July 19, 2018",1.1.7,4.4 and up
8626,Sword Art Online: Integral Factor,FAMILY,4.0,-0.1251087275127894,32000000.0,1000000.0,Free,0.0,Everyone 10+,Role Playing,"July 26, 2018",1.0.9,4.4 and up
8627,Mahalaxmi Dindarshika 2018,PRODUCTIVITY,4.2,-0.1370606293975734,9200000.0,1000000.0,Free,0.0,Everyone,Productivity,"January 5, 2018",18.0,4.0 and up
8629,"Microsoft To-Do: List, Task & Reminder",PRODUCTIVITY,4.1,-0.14365360357092283,16000000.0,1000000.0,Free,0.0,Everyone,Productivity,"July 31, 2018",1.36.82,4.4 and up
8633,To Do List,PRODUCTIVITY,4.7,-0.0005072121580544302,3500000.0,5000000.0,Free,0.0,Everyone,Productivity,"March 19, 2018",3.0.17,4.0 and up
8637,do,FAMILY,3.1,-0.15166411216408102,5900000.0,100000.0,Free,0.0,Everyone,Strategy,"June 8, 2016",1.0.4,4.0 and up
8638,Does not Commute,GAME,4.0,-0.05989914603233707,78000000.0,5000000.0,Free,0.0,Everyone,Racing,"October 13, 2015",1.4.2,2.3 and up
8640,Todoist: To-do lists for task management & errands,PRODUCTIVITY,4.5,-0.05876583805710921,12000000.0,10000000.0,Free,0.0,Everyone,Productivity,"August 5, 2018",12.8.2,4.4 and up
8641,To Do Reminder with Alarm,PRODUCTIVITY,4.4,-0.10903734108312951,4900000.0,1000000.0,Free,0.0,Everyone,Productivity,"March 21, 2018",2.68.14,4.0 and up
8644,wikiHow: how to do anything,BOOKS_AND_REFERENCE,4.4,-0.12647049598461083,3000000.0,1000000.0,Free,0.0,Teen,Books & Reference,"April 19, 2017",2.7.3,4.0 and up
8645,"Ike - To-Do List, Task List",PRODUCTIVITY,4.6,-0.14851783335666272,6300000.0,100000.0,Free,0.0,Everyone,Productivity,"December 10, 2016",2.0,4.4 and up
8647,"My Effectiveness: To do, Tasks",PRODUCTIVITY,4.6,-0.14385927798124196,8400000.0,500000.0,Free,0.0,Everyone,Productivity,"August 5, 2018",0.21.1,4.1 and up
8648,Do it (Tomorrow),PRODUCTIVITY,4.3,-0.13644600470201335,4000000.0,1000000.0,Free,0.0,Everyone,Productivity,"November 3, 2014",2.3.5,2.1 and up
8649,Do Not Disturb,PRODUCTIVITY,4.3,-0.1486377601265281,1900000.0,100000.0,Free,0.0,Everyone,Productivity,"November 22, 2017",2.10.1,6.0 and up
8650,To-Do List Widget,PRODUCTIVITY,3.9,-0.14762977562580956,201000.0,1000000.0,Free,0.0,Everyone,Productivity,"September 28, 2013",2.0,1.5 and up
8651,NoteToDo. Notes. To do list,PRODUCTIVITY,4.5,-0.11785915427442704,5000000.0,1000000.0,Free,0.0,Everyone,Productivity,"August 4, 2018",1.2.187-83,4.0 and up
8652,"Memory Helper - To do list, Notepad, Notes, Memo",PRODUCTIVITY,4.7,-0.1477706895804014,4000000.0,500000.0,Free,0.0,Everyone,Productivity,"July 21, 2018",67,4.1 and up
8653,"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,4.3,-0.14951982151888799,30000000.0,100000.0,Free,0.0,Everyone,Productivity,"June 19, 2018",2.8.12,5.0 and up
8655,"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,4.6,-0.14602095800806547,9000000.0,1000000.0,Free,0.0,Everyone,Lifestyle,"June 9, 2018",1.4.9,4.1 and up
8656,"Time Planner - Schedule, To-Do List, Time Tracker",PRODUCTIVITY,4.2,-0.15078624820866643,8500000.0,500000.0,Free,0.0,Everyone,Productivity,"January 10, 2018",2.2 (Protostar),4.0 and up
8659,Cal - Google Calendar + Widget,PRODUCTIVITY,4.2,-0.10063587122021016,13000000.0,1000000.0,Free,0.0,Everyone,Productivity,"February 1, 2016",1.1.7,4.0 and up
8660,"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,4.1,-0.1519111613100037,3400000.0,100000.0,Free,0.0,Everyone,Productivity,"June 21, 2018",2.1.2,4.1 and up
8661,"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,4.6,-0.14752903713912266,20000000.0,100000.0,Free,0.0,Everyone,Productivity,"February 6, 2018",2.7.92,4.4 and up
8662,To-do list,PRODUCTIVITY,4.4,-0.1518949711960719,4400000.0,50000.0,Free,0.0,Everyone,Productivity,"July 17, 2018",2.22,4.0 and up
8663,Do Not Crash,FAMILY,3.7,-0.11832986684614867,8300000.000000001,1000000.0,Free,0.0,Everyone,Casual,"February 5, 2015",1.4,2.3 and up
8664,Do I Snore or Grind,MEDICAL,4.4,-0.15093135960020354,19000000.0,100000.0,Free,0.0,Everyone,Medical,"July 9, 2018",0.3.1,5.0 and up
8665,How well do you know me?,GAME,3.9,-0.1515339916187771,6400000.0,100000.0,Free,0.0,Everyone,Word,"July 26, 2018",2.3.0,4.1 and up
8666,EasyNote Notepad | To Do List,TOOLS,4.3,-0.1429424378256211,2400000.0,1000000.0,Free,0.0,Everyone,Tools,"November 27, 2017",1.5.2,2.3 and up
8668,Adobe Fill & Sign: Easy PDF Form Filler,PRODUCTIVITY,4.3,-0.14547049413438334,5300000.0,1000000.0,Free,0.0,Everyone,Productivity,"November 7, 2017",1.3.0,5.0 and up
8669,DO YOU KNOW THE WAY Soundboard,FAMILY,4.5,-0.1517036879981366,5200000.0,100000.0,Free,0.0,Everyone,Entertainment,"July 1, 2018",7.0,4.1 and up
8670,Dude Perfect 2,GAME,4.5,0.0885342170300467,70000000.0,10000000.0,Free,0.0,Everyone,Action,"April 12, 2017",1.6.1,4.0.3 and up
8671,Endless Ducker,GAME,4.5,-0.1473947191568734,41000000.0,500000.0,Free,0.0,Everyone,Arcade,"September 16, 2016",1.0.7,4.0.3 and up
8672,Dude Perfect,SPORTS,4.5,-0.15224935480102408,1900000.0,10000.0,Free,0.0,Everyone,Sports,"June 28, 2017",1.0,4.1 and up
8673,that's lit,GAME,4.7,-0.1516389275424093,39000000.0,100000.0,Free,0.0,Everyone,Arcade,"July 7, 2017",1.0,4.3 and up
8674,All Type DP,FAMILY,4.3,-0.15119639776160604,5800000.0,500000.0,Free,0.0,Everyone,Entertainment,"May 10, 2018",1.8,4.0 and up
8675,Dp For WhatsApp,PERSONALIZATION,4.4,-0.15133431354695123,11000000.0,1000000.0,Free,0.0,Mature 17+,Personalization,"June 23, 2018",2.7,4.0.3 and up
8676,DP and Status for WhatsApp 2018,SOCIAL,4.5,-0.15183560744498853,6900000.0,100000.0,Free,0.0,Everyone,Social,"February 17, 2018",2.4.2,4.0.3 and up
8677,DP Editor,PHOTOGRAPHY,4.3,-0.15229672587512091,15000000.0,5000.0,Free,0.0,Teen,Photography,"August 4, 2018",1.5,4.1 and up
8678,DP & Status,FAMILY,4.3,-0.15115502302600248,4700000.0,500000.0,Free,0.0,Everyone,Entertainment,"January 9, 2018",1.13,4.1 and up
8679,Dp for girls,ART_AND_DESIGN,4.2,-0.1522025833607766,8199999.999999999,50000.0,Free,0.0,Everyone,Art & Design,"May 26, 2017",1.2,4.0.3 and up
8680,DP Maker,PHOTOGRAPHY,4.2,-0.1518374063465365,18000000.0,100000.0,Free,0.0,Everyone,Photography,"April 29, 2018",1.00.15,4.1 and up
8681,Download Instant DP (Full HD),TOOLS,4.3,-0.1515381890557224,4400000.0,100000.0,Free,0.0,Everyone,Tools,"August 4, 2018",4.1.0,4.1 and up
8682,Square DP For Whatsapp,PHOTOGRAPHY,4.2,-0.1522673438165039,15000000.0,10000.0,Free,0.0,Everyone,Photography,"March 29, 2017",1.0,4.0.3 and up
8683,Profile pictures for WhatsApp,PERSONALIZATION,4.7,-0.14583986858556874,9400000.0,500000.0,Free,0.0,Mature 17+,Personalization,"May 20, 2018",2.3.1,4.3 and up
8684,DP and Status,FAMILY,4.1,-0.15193394739627814,3000000.0,100000.0,Free,0.0,Everyone,Entertainment,"August 11, 2017",1.0.1,3.0 and up
8685,Dp For Whatsapp,SOCIAL,4.3,-0.15228413356428505,12000000.0,5000.0,Free,0.0,Everyone,Social,"April 13, 2017",1.0,4.0.3 and up
8686,DP & Status for Whatsapp 2018,PERSONALIZATION,4.1,-0.15213182656655602,3400000.0,100000.0,Free,0.0,Everyone,Personalization,"August 3, 2018",1.4,4.0.3 and up
8687,DP Creator for WhatsApp,PHOTOGRAPHY,3.8,-0.14942148156759838,5100000.0,100000.0,Free,0.0,Everyone,Photography,"March 19, 2016",1.5,2.2 and up
8688,Dp For FB,PHOTOGRAPHY,4.5,-0.1523003236782169,2000000.0,1000.0,Free,0.0,Teen,Photography,"October 19, 2017",1.0,4.1 and up
8689,Best DP and Status (Daily Updates Photos),FAMILY,4.1,-0.1505068188348801,3200000.0,1000000.0,Free,0.0,Everyone,Entertainment,"May 7, 2018",1.8,4.0 and up
8690,Magical Insta DP,PHOTOGRAPHY,4.3,-0.15230632001671016,5200000.0,1000.0,Free,0.0,Everyone,Photography,"June 28, 2018",1.1,4.0 and up
8691,Profile Pictures and DP for Whatsapp,SOCIAL,4.3,-0.1522787368596411,11000000.0,5000.0,Free,0.0,Everyone,Social,"May 12, 2017",1.3,4.0.3 and up
8692,All Types DP & Status Maker,PHOTOGRAPHY,4.5,-0.15229792514281956,14000000.0,1000.0,Free,0.0,Teen,Photography,"July 12, 2018",2.1.5,4.0.3 and up
8693,DP Photo Editor,PHOTOGRAPHY,4.1,-0.15225475150566803,7700000.0,10000.0,Free,0.0,Everyone,Photography,"September 29, 2017",2.5,4.1 and up
8694,Status For WhatsApp DP - pro,PERSONALIZATION,4.4,-0.15227813722579178,12000000.0,10000.0,Free,0.0,Teen,Personalization,"May 31, 2018",1.7,4.1 and up
8695,"Marathi DP - status and message,jokes,Video app",FAMILY,4.3,-0.15189137339297593,3800000.0,100000.0,Free,0.0,Everyone,Entertainment,"August 1, 2018",1.6,4.2 and up
8696,Cute Images for Whatsapp,FAMILY,4.4,-0.15192735142393554,8100000.0,100000.0,Free,0.0,Teen,Entertainment,"December 23, 2015",1.0,2.3.3 and up
8697,Profile Pictures - Best DP Status,FAMILY,4.3,-0.15222896725014698,5400000.0,50000.0,Free,0.0,Everyone,Entertainment,"November 29, 2017",1.2.1,4.1 and up
8698,Best DP and Status - All Type DP & Status,FAMILY,4.3,-0.15230691965055948,5700000.0,100.0,Free,0.0,Everyone,Entertainment,"May 30, 2018",1.0,4.0.3 and up
8699,Dp for Facebook,SOCIAL,4.1,-0.1522739397888465,10000000.0,5000.0,Free,0.0,Everyone,Social,"May 16, 2017",1.0,4.0.3 and up
8700,Fifa World Cup 2018: Photo Frame Editor & DP Maker,PHOTOGRAPHY,4.6,-0.15190816314075709,8700000.0,100000.0,Free,0.0,Everyone,Photography,"June 20, 2018",6.1,4.0.3 and up
8701,DP and Status Images | All Latest Status 2018,LIFESTYLE,4.7,-0.15229252843817565,3800000.0,10000.0,Free,0.0,Teen,Lifestyle,"July 22, 2017",1.0,4.0 and up
8702,Best DP and Status,SOCIAL,4.2,-0.1522517533364214,5600000.0,10000.0,Free,0.0,Teen,Social,"November 29, 2017",7.6.5,4.1 and up
8703,"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,3.7,-0.15223496358864025,3800000.0,10000.0,Free,0.0,Mature 17+,Lifestyle,"December 29, 2017",DPSTATUS1.0.1,4.0.3 and up
8704,Instant DP Downloader for Instagram,SOCIAL,4.7,-0.15228473319813438,4099999.9999999995,5000.0,Free,0.0,Everyone,Social,"August 4, 2018",1.0.4,4.2 and up
8705,DP Display Pictures Life Quotes Motivational GM,SOCIAL,4.4,-0.15228413356428505,11000000.0,5000.0,Free,0.0,Everyone,Social,"January 1, 2018",20,4.1 and up
8706,Latest DP and Status Pro 2018,FAMILY,4.7,-0.1522961262412716,5700000.0,1000.0,Free,0.0,Everyone,Entertainment,"January 5, 2018",1.0.4,4.0.3 and up
